영업일자,상품분류,상품명,판매수량
2024-09-18,그랜드테이블,아임파인주스,4
2024-09-21,그랜드테이블,아메리카노(HOT),6
2024-09-21,그랜드테이블,아메리카노(ICE),1
2024-09-21,그랜드테이블,아이스메리 스트로베리,1
2024-09-21,그랜드테이블,아임파인주스,1
2024-09-22,그랜드테이블,카페라떼(HOT),4
2024-09-22,그랜드테이블,카페라떼(ICE),3
2024-09-22,그랜드테이블,바닐라라떼(HOT),4
2024-09-22,그랜드테이블,바닐라라떼(ICE),4
2024-09-22,그랜드테이블,카페모카(HOT),3
2024-09-22,그랜드테이블,초코라떼(ICE),2
2024-09-22,그랜드테이블,청포도주스(ICE),3
2024-09-22,그랜드테이블,아메리카노(HOT),21
2024-09-22,그랜드테이블,아메리카노(ICE),22
2024-09-22,그랜드테이블,꿀자몽블랙티(HOT),3
2024-09-22,그랜드테이블,꿀자몽블랙티(ICE),2
2024-09-22,그랜드테이블,유자티(HOT),1
2024-09-23,그랜드테이블,카페라떼(HOT),6
2024-09-23,그랜드테이블,카페라떼(ICE),3
2024-09-23,그랜드테이블,카푸치노(HOT),1
2024-09-23,그랜드테이블,바닐라라떼(HOT),4
2024-09-23,그랜드테이블,바닐라라떼(ICE),2
2024-09-23,그랜드테이블,카페모카(ICE),2
2024-09-23,그랜드테이블,초코라떼(HOT),1
2024-09-23,그랜드테이블,초코라떼(ICE),2
2024-09-23,그랜드테이블,아이스티,1
2024-09-23,그랜드테이블,아메리카노(HOT),21
2024-09-23,그랜드테이블,아메리카노(ICE),18
2024-09-23,그랜드테이블,아이스메리 스트로베리,1
2024-09-23,그랜드테이블,꿀자몽블랙티(HOT),1
2024-09-23,그랜드테이블,꿀자몽블랙티(ICE),2
2024-09-23,그랜드테이블,유자티(HOT),1
2024-09-23,그랜드테이블,유자티(ICE),1
2024-09-23,그랜드테이블,아임파인주스,2
2024-09-24,그랜드테이블,카페라떼(HOT),9
2024-09-24,그랜드테이블,카푸치노(HOT),1
2024-09-24,그랜드테이블,바닐라라떼(HOT),1
2024-09-24,그랜드테이블,카페모카(HOT),1
2024-09-24,그랜드테이블,카페모카(ICE),2
2024-09-24,그랜드테이블,초코라떼(HOT),2
2024-09-24,그랜드테이블,초코라떼(ICE),2
2024-09-24,그랜드테이블,청포도주스(ICE),1
2024-09-24,그랜드테이블,아메리카노(HOT),20
2024-09-24,그랜드테이블,아메리카노(ICE),7
2024-09-24,그랜드테이블,아이스메리 스트로베리,1
2024-09-24,그랜드테이블,꿀자몽블랙티(HOT),1
2024-09-24,그랜드테이블,꿀자몽블랙티(ICE),1
2024-09-24,그랜드테이블,유자티(HOT),6
2024-09-24,그랜드테이블,아임파인주스,1
2024-09-25,그랜드테이블,카페라떼(HOT),3
2024-09-25,그랜드테이블,카페라떼(ICE),2
2024-09-25,그랜드테이블,바닐라라떼(HOT),2
2024-09-25,그랜드테이블,카페모카(ICE),1
2024-09-25,그랜드테이블,초코라떼(ICE),1
2024-09-25,그랜드테이블,아이스티,1
2024-09-25,그랜드테이블,청포도주스(ICE),1
2024-09-25,그랜드테이블,아메리카노(HOT),13
2024-09-25,그랜드테이블,아메리카노(ICE),12
2024-09-25,그랜드테이블,아이스메리 스트로베리,1
2024-09-25,그랜드테이블,유자티(HOT),1
2024-09-25,그랜드테이블,유자티(ICE),2
2024-09-25,그랜드테이블,아임파인주스,1
2024-09-26,그랜드테이블,카페라떼(HOT),5
2024-09-26,그랜드테이블,카페라떼(ICE),1
2024-09-26,그랜드테이블,카푸치노(HOT),2
2024-09-26,그랜드테이블,바닐라라떼(HOT),4
2024-09-26,그랜드테이블,바닐라라떼(ICE),3
2024-09-26,그랜드테이블,아이스티,1
2024-09-26,그랜드테이블,청포도주스(ICE),4
2024-09-26,그랜드테이블,아메리카노(HOT),18
2024-09-26,그랜드테이블,아메리카노(ICE),14
2024-09-26,그랜드테이블,꿀자몽블랙티(HOT),1
2024-09-26,그랜드테이블,꿀자몽블랙티(ICE),1
2024-09-26,그랜드테이블,유자티(HOT),4
2024-09-26,그랜드테이블,유자티(ICE),1
2024-09-26,그랜드테이블,아임파인주스,2
2024-09-27,그랜드테이블,카페라떼(HOT),5
2024-09-27,그랜드테이블,카페라떼(ICE),2
2024-09-27,그랜드테이블,바닐라라떼(HOT),2
2024-09-27,그랜드테이블,바닐라라떼(ICE),1
2024-09-27,그랜드테이블,초코라떼(HOT),1
2024-09-27,그랜드테이블,청포도주스(ICE),2
2024-09-27,그랜드테이블,아메리카노(HOT),19
2024-09-27,그랜드테이블,아메리카노(ICE),21
2024-09-27,그랜드테이블,아이스메리 스트로베리,2
2024-09-27,그랜드테이블,꿀자몽블랙티(HOT),1
2024-09-27,그랜드테이블,꿀자몽블랙티(ICE),1
2024-09-27,그랜드테이블,유자티(HOT),4
2024-09-27,그랜드테이블,유자티(ICE),2
2024-09-27,그랜드테이블,아임파인주스,2
2024-09-28,그랜드테이블,카페라떼(HOT),7
2024-09-28,그랜드테이블,카페라떼(ICE),3
2024-09-28,그랜드테이블,바닐라라떼(HOT),3
2024-09-28,그랜드테이블,바닐라라떼(ICE),1
2024-09-28,그랜드테이블,초코라떼(HOT),2
2024-09-28,그랜드테이블,아이스티,2
2024-09-28,그랜드테이블,청포도주스(ICE),3
2024-09-28,그랜드테이블,아메리카노(HOT),10
2024-09-28,그랜드테이블,아메리카노(ICE),16
2024-09-28,그랜드테이블,아이스메리 스트로베리,4
2024-09-28,그랜드테이블,유자티(ICE),1
2024-09-29,그랜드테이블,카페라떼(HOT),4
2024-09-29,그랜드테이블,카페라떼(ICE),5
2024-09-29,그랜드테이블,카푸치노(HOT),2
2024-09-29,그랜드테이블,바닐라라떼(HOT),8
2024-09-29,그랜드테이블,바닐라라떼(ICE),4
2024-09-29,그랜드테이블,아이스티,1
2024-09-29,그랜드테이블,아메리카노(HOT),23
2024-09-29,그랜드테이블,아메리카노(ICE),30
2024-09-29,그랜드테이블,아이스메리 스트로베리,5
2024-09-29,그랜드테이블,꿀자몽블랙티(HOT),1
2024-09-29,그랜드테이블,유자티(HOT),1
2024-09-29,그랜드테이블,유자티(ICE),3
2024-09-29,그랜드테이블,아임파인주스,2
2024-09-30,그랜드테이블,카페라떼(HOT),11
2024-09-30,그랜드테이블,바닐라라떼(HOT),6
2024-09-30,그랜드테이블,바닐라라떼(ICE),4
2024-09-30,그랜드테이블,아이스티,1
2024-09-30,그랜드테이블,청포도주스(ICE),1
2024-09-30,그랜드테이블,아메리카노(HOT),29
2024-09-30,그랜드테이블,아메리카노(ICE),15
2024-09-30,그랜드테이블,아이스메리 스트로베리,4
2024-09-30,그랜드테이블,유자티(HOT),2
2024-09-30,그랜드테이블,유자티(ICE),1
2024-09-30,그랜드테이블,아임파인주스,2
2024-10-01,그랜드테이블,카페라떼(HOT),10
2024-10-01,그랜드테이블,카페라떼(ICE),3
2024-10-01,그랜드테이블,카푸치노(HOT),5
2024-10-01,그랜드테이블,바닐라라떼(HOT),9
2024-10-01,그랜드테이블,바닐라라떼(ICE),2
2024-10-01,그랜드테이블,카페모카(HOT),1
2024-10-01,그랜드테이블,아이스티,2
2024-10-01,그랜드테이블,청포도주스(ICE),3
2024-10-01,그랜드테이블,아메리카노(HOT),48
2024-10-01,그랜드테이블,아메리카노(ICE),33
2024-10-01,그랜드테이블,아이스메리 스트로베리,3
2024-10-01,그랜드테이블,꿀자몽블랙티(HOT),2
2024-10-01,그랜드테이블,유자티(HOT),3
2024-10-01,그랜드테이블,아임파인주스,3
2024-10-02,그랜드테이블,카페라떼(HOT),9
2024-10-02,그랜드테이블,카페라떼(ICE),7
2024-10-02,그랜드테이블,카푸치노(HOT),2
2024-10-02,그랜드테이블,바닐라라떼(HOT),6
2024-10-02,그랜드테이블,바닐라라떼(ICE),2
2024-10-02,그랜드테이블,아이스티,1
2024-10-02,그랜드테이블,청포도주스(ICE),1
2024-10-02,그랜드테이블,아메리카노(HOT),42
2024-10-02,그랜드테이블,아메리카노(ICE),25
2024-10-02,그랜드테이블,아이스메리 스트로베리,1
2024-10-02,그랜드테이블,꿀자몽블랙티(ICE),1
2024-10-02,그랜드테이블,유자티(HOT),3
2024-10-02,그랜드테이블,아임파인주스,5
2024-10-03,그랜드테이블,카페라떼(HOT),4
2024-10-03,그랜드테이블,카페라떼(ICE),4
2024-10-03,그랜드테이블,카푸치노(HOT),1
2024-10-03,그랜드테이블,바닐라라떼(HOT),8
2024-10-03,그랜드테이블,바닐라라떼(ICE),4
2024-10-03,그랜드테이블,아이스티,1
2024-10-03,그랜드테이블,아메리카노(HOT),32
2024-10-03,그랜드테이블,아메리카노(ICE),34
2024-10-03,그랜드테이블,아이스메리 스트로베리,2
2024-10-03,그랜드테이블,유자티(HOT),2
2024-10-03,그랜드테이블,아임파인주스,1
2024-10-04,그랜드테이블,카페라떼(HOT),6
2024-10-04,그랜드테이블,카페라떼(ICE),10
2024-10-04,그랜드테이블,바닐라라떼(HOT),5
2024-10-04,그랜드테이블,바닐라라떼(ICE),2
2024-10-04,그랜드테이블,아이스티,7
2024-10-04,그랜드테이블,청포도주스(ICE),5
2024-10-04,그랜드테이블,아메리카노(HOT),30
2024-10-04,그랜드테이블,아메리카노(ICE),18
2024-10-04,그랜드테이블,아이스메리 스트로베리,2
2024-10-04,그랜드테이블,꿀자몽블랙티(HOT),2
2024-10-04,그랜드테이블,꿀자몽블랙티(ICE),1
2024-10-04,그랜드테이블,유자티(HOT),1
2024-10-04,그랜드테이블,아임파인주스,2
2024-10-05,그랜드테이블,카페라떼(HOT),6
2024-10-05,그랜드테이블,카페라떼(ICE),7
2024-10-05,그랜드테이블,카푸치노(HOT),5
2024-10-05,그랜드테이블,바닐라라떼(HOT),5
2024-10-05,그랜드테이블,바닐라라떼(ICE),2
2024-10-05,그랜드테이블,아이스티,9
2024-10-05,그랜드테이블,청포도주스(ICE),6
2024-10-05,그랜드테이블,아메리카노(HOT),36
2024-10-05,그랜드테이블,아메리카노(ICE),26
2024-10-05,그랜드테이블,아이스메리 스트로베리,2
2024-10-05,그랜드테이블,꿀자몽블랙티(HOT),1
2024-10-05,그랜드테이블,꿀자몽블랙티(ICE),5
2024-10-05,그랜드테이블,유자티(HOT),2
2024-10-05,그랜드테이블,유자티(ICE),2
2024-10-05,그랜드테이블,아임파인주스,5
2024-10-06,그랜드테이블,카페라떼(ICE),1
2024-10-06,그랜드테이블,바닐라라떼(HOT),1
2024-10-06,그랜드테이블,바닐라라떼(ICE),1
2024-10-06,그랜드테이블,청포도주스(ICE),2
2024-10-06,그랜드테이블,아메리카노(HOT),2
2024-10-06,그랜드테이블,아메리카노(ICE),8
2024-10-06,그랜드테이블,아이스메리 스트로베리,1
2024-10-06,그랜드테이블,꿀자몽블랙티(HOT),1
2024-10-06,그랜드테이블,꿀자몽블랙티(ICE),3
2024-10-06,그랜드테이블,유자티(ICE),1
2024-10-06,그랜드테이블,아임파인주스,2
2024-10-07,그랜드테이블,카페라떼(HOT),7
2024-10-07,그랜드테이블,카페라떼(ICE),2
2024-10-07,그랜드테이블,카푸치노(HOT),2
2024-10-07,그랜드테이블,바닐라라떼(HOT),1
2024-10-07,그랜드테이블,바닐라라떼(ICE),2
2024-10-07,그랜드테이블,청포도주스(ICE),1
2024-10-07,그랜드테이블,아메리카노(HOT),18
2024-10-07,그랜드테이블,아메리카노(ICE),11
2024-10-07,그랜드테이블,아이스메리 스트로베리,2
2024-10-07,그랜드테이블,꿀자몽블랙티(HOT),1
2024-10-07,그랜드테이블,꿀자몽블랙티(ICE),2
2024-10-07,그랜드테이블,유자티(HOT),3
2024-10-07,그랜드테이블,아임파인주스,3
2024-10-08,그랜드테이블,카페라떼(HOT),1
2024-10-08,그랜드테이블,카페라떼(ICE),1
2024-10-08,그랜드테이블,카푸치노(HOT),2
2024-10-08,그랜드테이블,바닐라라떼(HOT),9
2024-10-08,그랜드테이블,바닐라라떼(ICE),2
2024-10-08,그랜드테이블,청포도주스(ICE),2
2024-10-08,그랜드테이블,아메리카노(HOT),28
2024-10-08,그랜드테이블,아메리카노(ICE),20
2024-10-08,그랜드테이블,아이스메리 스트로베리,4
2024-10-08,그랜드테이블,꿀자몽블랙티(ICE),1
2024-10-08,그랜드테이블,유자티(HOT),4
2024-10-08,그랜드테이블,유자티(ICE),1
2024-10-08,그랜드테이블,아임파인주스,2
2024-10-09,그랜드테이블,카페라떼(HOT),3
2024-10-09,그랜드테이블,카페라떼(ICE),3
2024-10-09,그랜드테이블,카푸치노(HOT),2
2024-10-09,그랜드테이블,바닐라라떼(HOT),5
2024-10-09,그랜드테이블,바닐라라떼(ICE),7
2024-10-09,그랜드테이블,청포도주스(ICE),5
2024-10-09,그랜드테이블,아메리카노(HOT),31
2024-10-09,그랜드테이블,아메리카노(ICE),22
2024-10-09,그랜드테이블,아이스메리 스트로베리,6
2024-10-09,그랜드테이블,꿀자몽블랙티(HOT),1
2024-10-09,그랜드테이블,꿀자몽블랙티(ICE),4
2024-10-09,그랜드테이블,유자티(HOT),3
2024-10-09,그랜드테이블,아임파인주스,3
2024-10-10,그랜드테이블,카페라떼(HOT),6
2024-10-10,그랜드테이블,바닐라라떼(HOT),2
2024-10-10,그랜드테이블,바닐라라떼(ICE),1
2024-10-10,그랜드테이블,아이스티,1
2024-10-10,그랜드테이블,아메리카노(HOT),5
2024-10-10,그랜드테이블,아메리카노(ICE),4
2024-10-10,그랜드테이블,아이스메리 스트로베리,1
2024-10-10,그랜드테이블,꿀자몽블랙티(HOT),1
2024-10-10,그랜드테이블,유자티(ICE),1
2024-10-11,그랜드테이블,카페라떼(HOT),5
2024-10-11,그랜드테이블,카페라떼(ICE),3
2024-10-11,그랜드테이블,카푸치노(HOT),1
2024-10-11,그랜드테이블,바닐라라떼(HOT),4
2024-10-11,그랜드테이블,바닐라라떼(ICE),4
2024-10-11,그랜드테이블,초코라떼(HOT),1
2024-10-11,그랜드테이블,아이스티,2
2024-10-11,그랜드테이블,청포도주스(ICE),2
2024-10-11,그랜드테이블,아메리카노(HOT),19
2024-10-11,그랜드테이블,아메리카노(ICE),17
2024-10-11,그랜드테이블,아이스메리 스트로베리,2
2024-10-11,그랜드테이블,유자티(ICE),2
2024-10-11,그랜드테이블,아임파인주스,1
2024-11-26,In Room Dining(K),아이스 아메리카노(로봇),3
2024-11-26,In Room Dining(K),아메리카노(로봇),3
2024-11-27,In Room Dining(K),아이스 아메리카노(로봇),24
2024-11-27,In Room Dining(K),아메리카노(로봇),72
2024-11-28,In Room Dining(K),아이스 아메리카노(로봇),118
2024-11-28,In Room Dining(K),아메리카노(로봇),292
2024-11-29,In Room Dining(K),아이스 아메리카노(로봇),13
2024-11-29,In Room Dining(K),아메리카노(로봇),20
2024-11-30,In Room Dining(K),아이스 아메리카노(로봇),10
2024-11-30,In Room Dining(K),아메리카노(로봇),14
2024-12-01,In Room Dining(K),아이스 아메리카노(로봇),14
2024-12-01,In Room Dining(K),아메리카노(로봇),11
2024-12-02,In Room Dining(K),아이스 아메리카노(로봇),4
2024-12-02,In Room Dining(K),아메리카노(로봇),6
2024-12-03,In Room Dining(K),아이스 아메리카노(로봇),5
2024-12-03,In Room Dining(K),아메리카노(로봇),3
2024-12-04,In Room Dining(K),아이스 아메리카노(로봇),6
2024-12-04,In Room Dining(K),아메리카노(로봇),8
2024-12-05,In Room Dining(K),아이스 아메리카노(로봇),4
2024-12-05,In Room Dining(K),아메리카노(로봇),8
2024-12-06,In Room Dining(K),아이스 아메리카노(로봇),8
2024-12-06,In Room Dining(K),아메리카노(로봇),4
2024-12-07,In Room Dining(K),아이스 아메리카노(로봇),4
2024-12-07,In Room Dining(K),아메리카노(로봇),12
2024-12-08,In Room Dining(K),아이스 아메리카노(로봇),11
2024-12-08,In Room Dining(K),아메리카노(로봇),16
2024-12-09,In Room Dining(K),아이스 아메리카노(로봇),6
2024-12-09,In Room Dining(K),아메리카노(로봇),19
2024-12-10,In Room Dining(K),아이스 아메리카노(로봇),3
2024-12-10,In Room Dining(K),아메리카노(로봇),5
2024-12-11,In Room Dining(K),아메리카노(로봇),1
2024-12-12,In Room Dining(K),아이스 아메리카노(로봇),2
2024-12-12,In Room Dining(K),아메리카노(로봇),3
2024-12-13,In Room Dining(K),아이스 아메리카노(로봇),8
2024-12-13,In Room Dining(K),아메리카노(로봇),12
2024-12-14,In Room Dining(K),아이스 아메리카노(로봇),10
2024-12-14,In Room Dining(K),아메리카노(로봇),17
2024-12-15,In Room Dining(K),아이스 아메리카노(로봇),2
2024-12-15,In Room Dining(K),아메리카노(로봇),1
2024-12-16,In Room Dining(K),아이스 아메리카노(로봇),8
2024-12-16,In Room Dining(K),아메리카노(로봇),12
2024-12-17,In Room Dining(K),아이스 아메리카노(로봇),8
2024-12-17,In Room Dining(K),아메리카노(로봇),11
2024-12-18,In Room Dining(K),아이스 아메리카노(로봇),1
2024-12-18,In Room Dining(K),아메리카노(로봇),4
2024-12-19,In Room Dining(K),아이스 아메리카노(로봇),3
2024-12-19,In Room Dining(K),아메리카노(로봇),9
2024-12-20,In Room Dining(K),아이스 아메리카노(로봇),7
2024-12-20,In Room Dining(K),아메리카노(로봇),18
2024-12-21,In Room Dining(K),아이스 아메리카노(로봇),6
2024-12-21,In Room Dining(K),아메리카노(로봇),11
2024-12-22,In Room Dining(K),아이스 아메리카노(로봇),18
2024-12-22,In Room Dining(K),아메리카노(로봇),19
2024-12-23,In Room Dining(K),아이스 아메리카노(로봇),5
2024-12-23,In Room Dining(K),아메리카노(로봇),12
2024-12-24,In Room Dining(K),아이스 아메리카노(로봇),7
2024-12-24,In Room Dining(K),아메리카노(로봇),17
2024-12-25,In Room Dining(K),아이스 아메리카노(로봇),14
2024-12-25,In Room Dining(K),아메리카노(로봇),17
2024-12-26,In Room Dining(K),아이스 아메리카노(로봇),18
2024-12-26,In Room Dining(K),아메리카노(로봇),20
2024-12-27,In Room Dining(K),아이스 아메리카노(로봇),15
2024-12-27,In Room Dining(K),아메리카노(로봇),14
2024-12-28,In Room Dining(K),아이스 아메리카노(로봇),28
2024-12-28,In Room Dining(K),아메리카노(로봇),40
2024-12-29,In Room Dining(K),아이스 아메리카노(로봇),16
2024-12-29,In Room Dining(K),아메리카노(로봇),20
2024-12-30,In Room Dining(K),아이스 아메리카노(로봇),11
2024-12-30,In Room Dining(K),아메리카노(로봇),17
2024-12-31,In Room Dining(K),아이스 아메리카노(로봇),14
2024-12-31,In Room Dining(K),아메리카노(로봇),13
